zichanfuzhai
经营业务调整其他项目(元),-401000000.00,-463372000.00,52959000.00
存款及限制性现金减少(增加)(元),815000000.00,424920000.00,-86583000.00
待摊费用及其他资产(元),1259000000.00,236106000.00,-2085509000.00
应收账款及票据减少(增加)(元),-721000000.00,-238198000.00,-868564000.00
应付账款及票据增加(减少)(元),5100000000.00,3711093000.00,7179338000.00
应收关联方款项减少(增加)(元),178000000.00,1593537000.00,-795977000.00
应付关联方款项增加(减少)(元),-306000000.00,-327258000.00,664917000.00
递延收入(元),250000000.00,237452000.00,229862000.00
经营活动产生的现金流量净额(元),32880000000.00,22258297000.00,19422438000.00
投资活动产生的现金流量：,,,
购买固定资产支付的现金(元),-4829000000.00,-4215081000.00,-5250250000.00
处置固定资产收到的现金(元),44000000.00,55180000.00,33271000.00
购买无形资产及其他资产支付的现金(元),-325566000000.00,157066979000.00,109883201000.00
处置无形资产及其他资产收到的现金(元),227898000000.00,1619453000.00,-
存款增加(减少)(元),-,-,8233000.00
贷款偿还(元),-63597000000.00,-7920321000.00,-
收购附属公司(元),-553000000.00,-,-332679000.00
出售附属公司(元),-,274715000.00,-3541228000.00
投资业务其他项目(元),89668000000.00,-182791684000.00,-132072992000.00
投资活动产生的现金流量净额(元),-76935000000.00,-35910759000.00,-31272444000.00
融资活动产生的现金流量：,,,
偿还借款(元),-4156000000.00,-2982362000.00,-2257860000.00
发行股份(元),4046000000.00,660773000.00,3527945000.00
回购股份(元),-1723000000.00,-,-6376964000.00
发行债券(元),18389000000.00,-,10406115000.00
赎回债券(元),-90674000000.00,-,-
行使股票期权所得(元),117650000000.00,176131000.00,225156000.00
贷款收益(元),1050000000.00,9885700000.00,2261701000.00
发行费用相关(元),-17000000.00,-,-51624000.00
筹资业务其他项目(元),-8000000.00,6706438000.00,43563000.00
融资活动产生的现金流量净额(元),44557000000.00,14446680000.00,7778032000.00
汇率变动影响(元),-316000000.00,144313000.00,179181000.00
现金及现金等价物期初余额(元),10898000000.00,9959932000.00,13852725000.00
现金及现金等价物增加(减少)额(元),186000000.00,938531000.00,-3892793000.00
现金及现金等价物期末余额(元),11084000000.00,10898463000.00,9959932000.00
利息支付(元),758000000.00,1110657000.00,867039000.00
所得税支付(元),3300000000.00,2402114000.00,2763119000.00
非现金活动(元),6804000000.00,3909928000.00,25509908000.00
公告日期,2018-03-15,2017-03-31,2016-04-08
会计准则,,,
审计意见,,,
核数师,,,

lirun
,2018年中报,2018年一季报,2017年年报,2017年三季报,2017年中报,2017年一季报,2016年年报,2016年三季报,2016年中报,2016年一季报,2015年年报,2015年三季报,2015年中报,2015年一季报

起始日期,2018-01-01,2018-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,2016-01-01,2016-01-01,2016-01-01,2016-01-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01
截止日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31
报表类型,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表
报表年结日,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231
原始币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
上市前/上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后
营业收入(元),46879000000.00,20907000000.00,84809000000.00,61253785000.00,37764785000.00,16890785000.00,70549364000.00,52336979000.00,34084220000.00,15820572000.00,66381729000.00,47682935000.00,29299854000.00,12724616000.00
主营收入(元),38234000000.00,17169000000.00,73146000000.00,52728778000.00,32620778000.00,14737778000.00,64525115000.00,48359364000.00,31869324000.00,14930530000.00,64037006000.00,46426627000.00,28746253000.00,12518757000.00
其他业务收入(元),8645000000.00,3738000000.00,11663000000.00,8525007000.00,5144007000.00,2153007000.00,6024249000.00,3977615000.00,2214896000.00,890042000.00,2344723000.00,1256308000.00,553601000.00,205859000.00
营业成本(元),21915000000.00,9903000000.00,43062000000.00,31616256000.00,19815256000.00,9233256000.00,35278945000.00,25557375000.00,16301005000.00,7563184000.00,27458030000.00,19308703000.00,11829123000.00,5326103000.00
主营成本(元),17383000000.00,7922000000.00,-,-,-,-,-,7563184000.00,7563184000.00,7563184000.00,-,-,-,-
其他业务成本(元),4532000000.00,1981000000.00,-,-,-,-,-,-,-,-,-,-,-,-
毛利(元),24964000000.00,11004000000.00,41747000000.00,29637529000.00,17949529000.00,7657529000.00,35270419000.00,26779604000.00,17783215000.00,8257388000.00,38923699000.00,28374232000.00,17470731000.00,7398513000.00
减：研发费用(元),7327000000.00,3294000000.00,12928000000.00,9224825000.00,5982825000.00,2834825000.00,10150753000.00,7179232000.00,4565659000.00,2100707000.00,10175762000.00,7688984000.00,4999014000.00,2286333000.00
减：营销费用(元),7647000000.00,3142000000.00,13128000000.00,9497058000.00,5751058000.00,2817058000.00,15070586000.00,11736418000.00,8140433000.00,3945944000.00,17076383000.00,12548570000.00,6846711000.00,2956867000.00
营业利润(元),9990000000.00,4568000000.00,15691000000.00,10915646000.00,6215646000.00,2005646000.00,10049080000.00,7863954000.00,5077123000.00,2210737000.00,11671554000.00,8136678000.00,5625006000.00,2155313000.00
加：利息收入(元),1703000000.00,821000000.00,3154000000.00,2236773000.00,1360773000.00,648773000.00,2341631000.00,1710285000.00,1082977000.00,596120000.00,2362632000.00,1789907000.00,1173736000.00,561213000.00
加：利息支出(元),-830000000.00,-352000000.00,-1615000000.00,-1214366000.00,-657366000.00,-323366000.00,-1157562000.00,-863369000.00,-543470000.00,-268389000.00,-1041394000.00,-742022000.00,-412650000.00,-199128000.00
加：权益性投资损益(元),-108000000.00,-177000000.00,-63000000.00,-267128000.00,-194128000.00,-76128000.00,-1025727000.00,-920085000.00,-671625000.00,-117092000.00,3867000.00,-19252000.00,-10396000.00,-7979000.00
加：其他收入(支出)(元),2087000000.00,1856000000.00,4598000000.00,4893838000.00,664838000.00,21838000.00,3793473000.00,1997789000.00,725857000.00,298119000.00,24728162000.00,433882000.00,233257000.00,90875000.00
加：汇兑损益(元),-18000000.00,-48000000.00,-482000000.00,-370396000.00,-240396000.00,-101396000.00,508312000.00,198106000.00,177745000.00,-66166000.00,181802000.00,75795000.00,14388000.00,8992000.00
持续经营税前利润(元),12824000000.00,6668000000.00,21283000000.00,16194367000.00,7149367000.00,2175367000.00,14509207000.00,9986680000.00,5848607000.00,2653329000.00,37906623000.00,9674988000.00,6623341000.00,2609286000.00
减：所得税(元),2206000000.00,1120000000.00,2995000000.00,2066053000.00,969053000.00,405053000.00,2913594000.00,2512657000.00,1467473000.00,674750000.00,5474377000.00,1894468000.00,1303951000.00,541000000.00
持续经营净利润(元),10618000000.00,5548000000.00,18288000000.00,14128314000.00,6180314000.00,1770314000.00,11595613000.00,7474023000.00,4381134000.00,1978579000.00,32432246000.00,7780520000.00,5319390000.00,2068286000.00
净利润(元),10618000000.00,5548000000.00,18288000000.00,14128314000.00,6180314000.00,1770314000.00,11595613000.00,7474023000.00,4381134000.00,1978579000.00,32432246000.00,7780520000.00,5319390000.00,2068286000.00
减：少数股东损益(元),-2478000000.00,-1146000000.00,-13000000.00,-12357000.00,-11357000.00,-6357000.00,-36656000.00,-28961000.00,-19520000.00,-8252000.00,-1231927000.00,-1171842000.00,-791903000.00,-380994000.00
归属于母公司股东净利润(元),13096000000.00,6694000000.00,18301000000.00,14140671000.00,6191671000.00,1776671000.00,11632269000.00,7502984000.00,4400654000.00,1986831000.00,33664173000.00,8952362000.00,6111293000.00,2449280000.00
归属于普通股股东净利润(元),13096000000.00,6694000000.00,18301000000.00,14140671000.00,6191671000.00,1776671000.00,11632269000.00,7502984000.00,4400654000.00,1986831000.00,33664173000.00,8952362000.00,6111293000.00,2449280000.00
每股收益,,,,,,,,,,,,,,
基本每股收益－普通股(元),371.73,188.60,527.51,402.53,160.05,46.47,319.47,205.09,119.82,53.95,954.56,249.47,170.09,67.86
摊薄每股收益－普通股(元),368.10,186.76,524.08,399.89,159.40,46.29,318.62,204.57,119.51,53.82,951.49,248.63,169.43,67.57
基本每股收益－ADS(元),37.17,18.86,52.75,40.26,16.01,4.65,31.95,20.52,11.99,5.40,95.46,24.95,17.01,6.79
摊薄每股收益－ADS(元),36.81,18.68,52.41,39.99,15.94,4.63,31.86,20.46,11.95,5.38,95.15,24.87,16.95,6.76
其他全面收益(元),-,-,2378000000.00,-,-,-,-650263000.00,-,-,-,-350337000.00,-,-,-
全面收益总额(元),-,-,20666000000.00,-,-,-,10945350000.00,-,-,-,32081909000.00,-,-,-
本公司拥有人占全面收益总额(元),-,-,21014000000.00,-,-,-,10655359000.00,-,-,-,33137635000.00,-,-,-
非控股权益占全面收益总额(元),-,-,-348000000.00,-,-,-,289991000.00,-,-,-,-1055726000.00,-,-,-
公告日期,2018-08-06,2018-04-26,2018-03-15,2017-10-26,2017-07-27,2017-04-27,2017-03-31,2016-10-27,2016-07-28,2016-04-28,2016-04-08,2015-10-29,2015-10-29,2015-04-29
会计准则,美国会计准则,美国会计准则,,,,,,,,,,,,
审计意见,,,,,,,,,,,,,,
核数师,,,,,,,,,,,,,,

