zichanfuzhai
,2018年中报,2018年一季报,2017年年报,2017年三季报,2017年中报,2017年一季报,2016年年报,2016年三季报,2016年中报,2016年一季报,2015年年报,2015年三季报,2015年中报,2015年一季报

截止日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31
报表类型,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表,合并报表
报表年结日,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231
原始币种,美元,美元,美元,美元,美元,美元,美元,美元,美元,美元,美元,美元,美元,美元
上市前/上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后,上市后
流动资产：,,,,,,,,,,,,,,
现金及现金等价物(元),1049225000.00,1186509000.00,1990552000.00,1093900000.00,1502512000.00,1375464000.00,1407625000.00,1158970000.00,836474000.00,731722000.00,763439000.00,904973000.00,886222000.00,1350591000.00
受限制存款及现金流动(元),137806000.00,197819000.00,216151000.00,382238000.00,324180000.00,281722000.00,241306000.00,304375000.00,170487000.00,137183000.00,140652000.00,-,-,-
应收账款及票据(元),398654000.00,321864000.00,285681000.00,279062000.00,229850000.00,216978000.00,210328000.00,221132000.00,214866000.00,176299000.00,228732000.00,230286000.00,288238000.00,281195000.00
预付款项及其他应收款流动(元),458402000.00,240915000.00,228238000.00,313934000.00,388702000.00,399172000.00,407373000.00,288088000.00,157851000.00,168027000.00,140308000.00,132478000.00,238693000.00,140472000.00
短期投资(元),1647969000.00,2251930000.00,1381991000.00,1138236000.00,589095000.00,436189000.00,389440000.00,1050206000.00,1295925000.00,1459044000.00,1446414000.00,1030556000.00,1046616000.00,706603000.00
流动资产合计(元),3692056000.00,4199037000.00,4102613000.00,3207370000.00,3034339000.00,2709525000.00,2656072000.00,3022771000.00,2675603000.00,2672275000.00,2719545000.00,2298293000.00,2459769000.00,2478861000.00
非流动资产：,,,,,,,,,,,,,,
物业、厂房及设备(元),259627000.00,273460000.00,262676000.00,253414000.00,245208000.00,241674000.00,241680000.00,248657000.00,42776000.00,45235000.00,47495000.00,50441000.00,52455000.00,58588000.00
无形资产(元),-,-,-,-,-,-,-,-,-,-,9092000.00,-,-,-
商誉(元),270366000.00,105426000.00,104207000.00,101807000.00,73175000.00,12185000.00,12108000.00,57616000.00,58350000.00,60430000.00,52862000.00,61732000.00,62651000.00,63570000.00
长期投资(元),1458380000.00,1370652000.00,1288816000.00,1235134000.00,1153861000.00,1395886000.00,1318207000.00,1324017000.00,1132839000.00,1244243000.00,1212640000.00,1068639000.00,1025013000.00,797151000.00
非流动资产其他项目(元),94307000.00,70892000.00,57082000.00,55547000.00,67288000.00,48079000.00,56807000.00,192175000.00,356361000.00,323624000.00,320205000.00,312049000.00,202863000.00,192330000.00
非流动资产合计(元),2082680000.00,1820430000.00,1712781000.00,1645902000.00,1539532000.00,1697824000.00,1628802000.00,1822465000.00,1590326000.00,1673532000.00,1642294000.00,1492861000.00,1342982000.00,1111639000.00
总资产(元),5774736000.00,6019467000.00,5815394000.00,4853272000.00,4573871000.00,4407349000.00,4284874000.00,4845236000.00,4265929000.00,4345807000.00,4361839000.00,3791154000.00,3802751000.00,3590500000.00
流动负债：,,,,,,,,,,,,,,
短期债务及长期负债本期部分(元),240363000.00,246467000.00,242401000.00,28634000.00,7376000.00,7286000.00,33152000.00,881382000.00,812960000.00,796506000.00,800000000.00,55062000.00,16108000.00,-
应付账款及票据(元),138680000.00,153884000.00,130431000.00,153112000.00,126564000.00,108659000.00,108381000.00,117467000.00,75776000.00,85320000.00,3550000.00,4102000.00,1530000.00,2895000.00
应付关联方款项流动(元),137806000.00,197819000.00,216151000.00,382238000.00,324180000.00,281722000.00,241306000.00,304375000.00,170487000.00,137183000.00,140652000.00,-,-,-
应付税项流动(元),80948000.00,123727000.00,102458000.00,81138000.00,55580000.00,52049000.00,40127000.00,30086000.00,11020000.00,15874000.00,16426000.00,12877000.00,35666000.00,14512000.00
其他应付款及应计费用(元),478363000.00,438358000.00,446779000.00,415566000.00,514521000.00,431490000.00,452751000.00,310449000.00,254420000.00,221829000.00,343291000.00,447759000.00,449367000.00,337770000.00
递延收入流动(元),144520000.00,151857000.00,134580000.00,134872000.00,101748000.00,98051000.00,95566000.00,96862000.00,75574000.00,76008000.00,79528000.00,66274000.00,54882000.00,50025000.00
流动负债其他项目(元),-,-,-,-,-,-,-,2653000.00,-,-,-,-,-,-
流动负债合计(元),1220680000.00,1312112000.00,1272800000.00,1195560000.00,1129969000.00,979257000.00,971283000.00,1743274000.00,1400237000.00,1332720000.00,1383447000.00,586074000.00,557553000.00,405202000.00
非流动负债：,,,,,,,,,,,,,,
长期债务(元),-,-,8510000.00,8384000.00,7025000.00,4325000.00,4332000.00,25050000.00,25117000.00,25822000.00,25721000.00,3138000.00,3422000.00,3803000.00
衍生工具负债非流动(元),882054000.00,881018000.00,879983000.00,153092000.00,153092000.00,153092000.00,153092000.00,-,-,-,-,800000000.00,800000000.00,800000000.00
递延收入非流动(元),48965000.00,51668000.00,54372000.00,57076000.00,59780000.00,62484000.00,65188000.00,67892000.00,70596000.00,73299000.00,76003000.00,77565000.00,80173000.00,82782000.00
非流动负债其他项目(元),8279000.00,8811000.00,-,-,-,-,-,-,-,-,-,-,-,-
非流动负债合计(元),939298000.00,941497000.00,942865000.00,218552000.00,219897000.00,219901000.00,222612000.00,92942000.00,95713000.00,99121000.00,101724000.00,880703000.00,883595000.00,886585000.00
总负债(元),2159978000.00,2253609000.00,2215665000.00,1414112000.00,1349866000.00,1199158000.00,1193895000.00,1836216000.00,1495950000.00,1431841000.00,1485171000.00,1466777000.00,1441148000.00,1291787000.00
股东权益：,,,,,,,,,,,,,,
普通股(元),-,-,-,-,-,-,-,-,-,-,10522000.00,-,-,-
库存股(元),-,-,-,-,-,-,-,-,-,-,-410693000.00,-,-,-
股本溢价(元),-,-,-,-,-,-,-,-,-,-,2211901000.00,-,-,-
留存收益(元),-,-,-,-,-,-,-,-,-,-,548628000.00,-,-,-
累计其他全面收益(元),-,-,-,-,-,-,-,-,-,-,204914000.00,-,-,-
归属于母公司股东权益(元),2738678000.00,2937920000.00,2846842000.00,2793189000.00,2679693000.00,2761376000.00,2679590000.00,2624124000.00,2434949000.00,2580643000.00,2565272000.00,2020338000.00,2068240000.00,2013487000.00
少数股东权益(元),876080000.00,827938000.00,752887000.00,645971000.00,544312000.00,446815000.00,411389000.00,384896000.00,335030000.00,333323000.00,311396000.00,304039000.00,293363000.00,285226000.00
股东权益合计(元),3614758000.00,3765858000.00,3599729000.00,3439160000.00,3224005000.00,3208191000.00,3090979000.00,3009020000.00,2769979000.00,2913966000.00,2876668000.00,2324377000.00,2361603000.00,2298713000.00
负债及股东权益合计(元),5774736000.00,6019467000.00,5815394000.00,4853272000.00,4573871000.00,4407349000.00,4284874000.00,4845236000.00,4265929000.00,4345807000.00,4361839000.00,3791154000.00,3802751000.00,3590500000.00
公告日期,2018-08-08,2018-05-09,2018-02-13,2017-11-07,2017-08-09,2017-05-16,2017-04-27,2016-11-21,2016-08-08,2016-05-11,2016-04-28,2015-11-18,2015-08-18,2015-05-14
会计准则,美国会计准则,美国会计准则,,,,,,,,,,,,
审计意见,,,,,,,,,,,,,,
核数师,,,,,,,,,,,,,,

xianjinliuliang
,2017年年报,2016年年报,2015年年报

起始日期,2017-01-01,2016-01-01,2015-01-01
报表类型,合并报表,合并报表,合并报表
报表年结日,1231,1231,1231
原始币种,美元,美元,美元
上市前/上市后,上市后,上市后,上市后
经营活动产生的现金流量：,,,
净利润(元),349563000.00,277308000.00,35723000.00
折旧及摊销(元),33892000.00,32734000.00,41175000.00
基于股票的补偿费(元),91387000.00,73828000.00,56139000.00
减值及拨备(元),131435000.00,99248000.00,14933000.00
递延所得税(元),-3214000.00,-5470000.00,-3528000.00
资产处置损益(元),-178000.00,57000.00,223000.00
投资损益(元),-132007000.00,-289693000.00,-20008000.00
重估盈余(元),-,28456000.00,-
权益性投资损益(元),23750000.00,11766000.00,8479000.00
汇兑损益(元),-,-,2191000.00
待摊费用及其他资产(元),-16586000.00,-12503000.00,6867000.00
应收账款及票据减少(增加)(元),-61339000.00,-12601000.00,5012000.00
应付账款及票据增加(减少)(元),15963000.00,14329000.00,-73000.00
应付关联方款项增加(减少)(元),-25155000.00,-,98226000.00
递延收入(元),15973000.00,10557000.00,20758000.00
应付税项(元),58825000.00,24913000.00,-949000.00
应计费用及其他负债(元),113983000.00,90075000.00,62728000.00
经营业务其他项目(元),-2000.00,100645000.00,242000.00
经营活动产生的现金流量净额(元),596290000.00,443649000.00,328138000.00
投资活动产生的现金流量：,,,
购买固定资产支付的现金(元),-44907000.00,-37688000.00,-45466000.00
购买无形资产及其他资产支付的现金(元),-2140946000.00,-1116340000.00,-1933878000.00
处置无形资产及其他资产收到的现金(元),1334670000.00,2961715000.00,1434525000.00
存款增加(减少)(元),-135386000.00,-100654000.00,-140652000.00
贷款偿还(元),21000000.00,-,-21000000.00
投资支付现金(元),-150448000.00,-862848000.00,-687176000.00
收购附属公司(元),242000.00,-,-
投资业务其他项目(元),127828000.00,959000.00,227099000.00
投资活动产生的现金流量净额(元),-987947000.00,845144000.00,-1166548000.00
融资活动产生的现金流量：,,,
新增借款(元),-,22485000.00,-
偿还借款(元),-53972000.00,-89712000.00,-55062000.00
发行股份(元),3227000.00,36045000.00,465674000.00
回购股份(元),-47624000.00,-26125000.00,-61714000.00
发行债券(元),879293000.00,-,-
股息支付(元),-,-,-27800000.00
贷款收益(元),87560000.00,103951000.00,76062000.00
现金及权益增加(减少)(元),-1844000.00,-3146000.00,-808000.00
筹资业务其他项目(元),20330000.00,-646908000.00,-
融资活动产生的现金流量净额(元),886970000.00,-603410000.00,396352000.00
汇率变动影响(元),62459000.00,-41197000.00,-18185000.00
现金及现金等价物期初余额(元),1648931000.00,763439000.00,1223682000.00
现金及现金等价物增加(减少)额(元),557772000.00,644186000.00,-460243000.00
现金及现金等价物期末余额(元),2206703000.00,1407625000.00,763439000.00
利息支付(元),-1987000.00,-8330000.00,-6949000.00
所得税支付(元),-17313000.00,-8210000.00,-14522000.00
补充资料其他项目(元),-,358521000.00,-
非现金活动(元),547351000.00,322726000.00,8153000.00
公告日期,2018-04-26,2017-04-27,2016-04-28
